dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,takeout,wheelchair_accessible_entrance,curbside_pickup,website,price_level,sunday_open,sunday_close,wednesday_open,wednesday_close,friday_open,friday_close,saturday_open,saturday_close,open_on_saturday,geo_location,percent of religious,socio-economic rank,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher,grade
True,True,True,True,False,False,True,True,False,True,True,False,True,2.0,900.0,1425.0,900.0,1425.0,900.0,1605.0,-1.0,-1.0,True,"[32.8204302, 35.0000006]",0.518,374.402,2,62,15,125,1,24,מסעדת המבורגרים,False,92.0
True,False,False,False,False,False,False,True,True,True,False,False,True,1.0,570.0,1080.0,570.0,1080.0,570.0,930.0,-1.0,-1.0,False,"[32.8199081, 34.9968917]",1.8,392.0,8,56,23,143,1,32,אוכל רחוב,False,92.0
True,False,True,True,False,False,True,True,False,True,False,False,False,2.0,660.0,1320.0,720.0,1350.0,720.0,1350.0,720.0,1350.0,True,"[32.8201082, 34.9995445]",0.521,375.095,6,65,21,127,4,26,,False,51.25
True,True,True,True,True,True,True,True,True,True,True,True,True,2.0,450.0,1080.0,450.0,1080.0,450.0,960.0,-1.0,-1.0,False,"[32.8198214, 34.9967839]",0.546,384.727,8,56,22,144,2,32,בתי קפה,False,86.0
True,False,False,False,False,False,True,True,False,True,False,False,False,1.0,600.0,1200.0,600.0,1200.0,600.0,1020.0,-1.0,-1.0,False,"[32.8199691, 34.996212]",0.548,674.0,12,59,20,143,2,35,מסעדה מזרחית,False,65.188
True,True,False,True,False,False,True,True,True,True,True,False,True,2.0,720.0,1440.0,720.0,1440.0,720.0,1560.0,720.0,1440.0,True,"[32.8196128, 34.997364]",0.589,385.793,8,57,20,146,1,32,פיצריות,False,90.0
True,False,True,True,False,False,True,True,False,True,True,False,True,2.0,720.0,1350.0,720.0,1350.0,720.0,1350.0,720.0,1350.0,True,"[32.8196885, 34.996901]",0.59,386.103,8,56,23,143,2,32,מסעדה ספרדית,False,90.0
True,False,True,True,True,True,True,True,True,True,False,False,True,2.0,660.0,1500.0,660.0,1500.0,660.0,1560.0,720.0,1500.0,True,"[32.8198051, 34.9964866]",0.548,674.0,4,59,21,143,3,33,,False,96.0
True,True,False,False,True,True,False,True,False,True,True,False,True,2.0,480.0,960.0,480.0,960.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8197308, 34.9966976]",0.546,384.727,7,56,22,144,3,32,מסעדה צרפתית,False,44.974
True,True,False,False,True,False,False,True,False,True,True,False,True,1.0,480.0,1020.0,480.0,1020.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8197308, 34.9966976]",0.546,384.727,7,56,22,144,3,32,קונדיטוריה ומאפיות,False,93.046
True,True,True,True,False,False,True,True,False,True,True,False,True,2.0,720.0,960.0,720.0,960.0,720.0,960.0,-1.0,-1.0,False,"[32.8202246, 35.0002078]",0.518,313.0,2,65,17,128,3,25,,False,95.988
True,True,True,True,False,False,True,True,False,True,True,False,True,1.0,690.0,1260.0,690.0,1260.0,690.0,1320.0,-1.0,-1.0,True,"[32.8201054, 35.0000538]",0.518,313.0,2,66,19,128,3,25,ביסטרו,False,94.0
True,True,False,True,False,False,True,True,False,True,False,False,False,1.0,660.0,1560.0,660.0,1560.0,660.0,1680.0,660.0,1680.0,True,"[32.8201449, 35.0001273]",0.518,313.0,2,66,18,128,3,25,ביסטרו,False,43.966
True,False,True,True,False,False,False,False,False,False,True,True,True,2.0,-1.0,-1.0,1200.0,1560.0,1320.0,1800.0,1200.0,1560.0,True,"[32.8195048, 34.9972465]",1.8,392.0,6,57,21,147,2,33,מסעדה טבעונית,False,86.0
True,True,False,False,False,False,False,True,False,True,False,False,True,1.0,630.0,1320.0,630.0,1320.0,480.0,900.0,-1.0,-1.0,False,"[32.8199141, 34.9998698]",0.518,374.402,3,66,21,129,4,26,מסעדה עירקית,True,85.65
True,True,False,False,True,False,True,True,False,True,True,False,True,2.0,630.0,1560.0,630.0,1620.0,630.0,1800.0,630.0,1680.0,True,"[32.8196183, 34.9992352]",0.0,359.5,7,66,20,134,4,28,מסעדה אסייאתית,True,64.0
True,False,False,False,False,False,False,True,False,True,True,False,True,1.0,540.0,1020.0,540.0,1020.0,540.0,960.0,-1.0,-1.0,False,"[32.8195066, 34.9966181]",0.576,386.925,4,59,20,144,3,32,מסעדת בשרים,False,91.996
True,True,False,True,False,False,True,True,False,True,False,True,True,2.0,570.0,1440.0,570.0,1440.0,720.0,1440.0,540.0,1440.0,True,"[32.8195855, 34.9962789]",0.535,389.923,3,61,19,148,3,35,בתי קפה,True,87.501
True,False,True,True,False,False,False,False,False,False,True,False,True,2.0,1140.0,1530.0,1140.0,1530.0,1140.0,1620.0,1140.0,1560.0,True,"[32.8193464, 34.9984725]",0.0,359.5,4,66,12,149,1,33,פאבים וברים,False,89.998
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,720.0,1230.0,720.0,1320.0,720.0,1320.0,-1.0,-1.0,True,"[32.8193463, 34.9984726]",0.0,359.5,4,66,12,149,1,33,,False,10.25
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,600.0,1200.0,600.0,1200.0,600.0,1200.0,-1.0,-1.0,True,"[32.8192804, 34.9975634]",1.8,392.0,1,61,17,149,2,35,,False,51.25
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8194789, 34.9963759]",0.535,389.923,3,61,19,147,3,35,,False,53.998
False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.8197229, 35.0000137]",0.518,313.0,0,66,21,131,4,28,,False,52.498
True,False,False,True,False,True,True,True,True,True,True,False,True,2.0,-1.0,-1.0,1110.0,1440.0,1020.0,1440.0,720.0,1440.0,True,"[32.8198426, 35.0002409]",0.518,313.0,0,61,18,130,3,28,ביסטרו,False,88.0
True,True,True,True,False,True,True,True,True,True,True,True,True,1.0,-1.0,-1.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.8198142, 35.0002073]",0.518,313.0,0,62,18,130,3,28,מסעדה איטלקית,False,90.0
True,True,False,True,False,False,True,True,False,True,True,False,True,2.0,960.0,1380.0,960.0,1380.0,-1.0,-1.0,1080.0,1380.0,True,"[32.8197679, 35.0001813]",0.518,313.0,0,62,19,131,3,28,פאבים וברים,False,87.999
True,False,False,True,True,True,True,True,True,True,True,False,True,2.0,420.0,1320.0,420.0,1320.0,420.0,900.0,540.0,1320.0,True,"[32.8196828, 35.0001669]",0.518,313.0,0,62,19,131,3,28,בתי קפה,False,86.0
True,False,False,False,True,False,False,True,False,True,False,False,False,1.0,420.0,1020.0,420.0,1020.0,420.0,840.0,-1.0,-1.0,False,"[32.8192333, 34.9991879]",0.0,359.5,0,68,15,135,3,29,קונדיטוריה ומאפיות,False,66.56
True,True,False,True,False,False,True,True,False,True,True,False,True,2.0,720.0,1560.0,720.0,1560.0,720.0,1560.0,720.0,1560.0,True,"[32.8194701, 34.9999159]",0.518,370.221,0,65,20,133,5,29,פאבים וברים,False,80.0
True,False,False,False,False,False,False,True,False,True,False,False,True,2.0,720.0,1560.0,720.0,1560.0,720.0,1560.0,720.0,1560.0,True,"[32.819441, 34.9998515]",0.518,370.221,0,67,20,133,5,29,,False,64.522
True,False,False,True,False,False,False,False,False,True,False,False,False,2.0,600.0,1620.0,600.0,1620.0,600.0,1620.0,600.0,1620.0,True,"[32.819441, 34.9998515]",0.518,370.221,0,67,20,133,5,29,,False,56.218
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8140532, 34.99819]",0.0,148.5,6,71,0,132,3,45,,False,26.249
True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8133936, 34.9969517]",29.451,135.0,32,64,13,116,3,45,אוכל רחוב,False,10.25
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,600.0,1290.0,600.0,1290.0,600.0,960.0,660.0,1200.0,True,"[32.8136094, 34.9966815]",29.755,135.0,24,65,14,121,3,42,,False,83.623
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,480.0,1200.0,480.0,1200.0,480.0,960.0,-1.0,-1.0,False,"[32.8126568, 34.9974406]",29.181,135.0,32,61,13,112,5,43,,False,52.498
False,False,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.812774, 34.996858]",29.451,229.12,35,63,17,110,7,44,,,54.983
True,True,False,False,False,False,False,True,False,True,False,True,False,2.0,540.0,1200.0,540.0,1200.0,540.0,960.0,-1.0,-1.0,False,"[32.8147868, 34.9970904]",22.302,203.0,10,69,6,141,4,46,מטבח ביתי,False,76.191
True,True,False,False,False,False,True,True,False,True,False,True,True,2.0,630.0,631.0,630.0,631.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8138589, 34.9962436]",25.235,203.0,16,70,12,115,3,42,מטבח ביתי,False,54.983
True,False,False,False,False,False,False,True,True,True,False,False,False,1.0,540.0,1260.0,540.0,1260.0,540.0,900.0,-1.0,-1.0,False,"[32.8132346, 34.9960174]",28.005,203.0,13,70,19,120,5,43,אוכל רחוב,True,85.452
True,False,False,False,False,False,False,True,False,True,False,False,True,1.0,420.0,1080.0,420.0,1080.0,420.0,1080.0,420.0,1080.0,True,"[32.8123262, 34.9967003]",48.78,120.5,26,64,12,113,7,44,קונדיטוריה ומאפיות,True,68.402
True,False,False,False,False,False,False,True,False,True,False,True,True,2.0,540.0,1140.0,540.0,1140.0,540.0,960.0,-1.0,-1.0,False,"[32.8124523, 34.9964513]",48.78,120.5,15,66,11,109,6,44,חומוסייה,False,94.342
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8124523, 34.9964513]",48.78,120.5,15,66,11,109,6,44,חומוסייה,False,74.648
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.815568, 34.997604]",10.076,284.541,2,79,2,175,2,49,,False,32.246
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8120012, 34.9991102]",0.0,162.0,2,83,6,124,2,47,בתי קפה,False,51.25
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,-1.0,-1.0,420.0,1140.0,420.0,1140.0,420.0,1140.0,True,"[32.8155902, 34.9975976]",10.076,203.0,2,80,1,175,2,50,מסעדת דגים,False,42.725
True,False,False,False,False,False,False,False,False,True,False,False,False,1.0,450.0,1020.0,450.0,1020.0,450.0,1020.0,-1.0,-1.0,False,"[32.8118692, 34.9989406]",0.0,162.0,2,82,8,125,2,46,שניצליה,True,51.25
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,600.0,1260.0,600.0,1260.0,600.0,960.0,-1.0,-1.0,False,"[32.813235, 34.995502]",26.706,203.0,4,72,14,116,6,44,מסעדת בשרים,False,51.25
True,False,True,False,False,False,False,True,False,True,False,False,True,2.0,480.0,990.0,480.0,990.0,480.0,990.0,-1.0,-1.0,False,"[32.8148193, 34.9956932]",19.081,375.0,1,72,1,117,0,42,,False,93.339
True,False,True,True,False,False,True,True,True,True,True,False,False,1.0,720.0,1140.0,720.0,1140.0,660.0,960.0,-1.0,-1.0,False,"[32.8132005, 34.9952807]",25.235,203.0,2,73,13,113,7,45,מסעדה אתיופית,False,92.0
True,True,False,True,True,True,False,True,False,True,False,True,False,1.0,510.0,1260.0,510.0,1260.0,510.0,1260.0,-1.0,-1.0,True,"[32.8113371, 34.9976287]",48.78,120.5,4,67,8,125,2,43,בתי קפה,False,89.957
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8117083, 34.999545]",31.981,184.424,0,87,9,131,2,48,מטבח ביתי,False,57.444
True,True,False,False,True,False,True,True,False,True,True,False,True,2.0,630.0,1290.0,630.0,1290.0,630.0,960.0,720.0,1260.0,True,"[32.811255, 34.9976627]",18.53,380.667,0,67,8,129,2,44,מסעדה אסייאתית,True,70.0
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8114254, 34.9993351]",31.981,180.369,0,87,10,129,2,46,,,51.25
True,False,False,False,False,False,False,True,False,True,False,False,True,2.0,-1.0,-1.0,660.0,1260.0,660.0,1020.0,660.0,1260.0,True,"[32.8110344, 34.9978441]",48.78,120.5,0,68,8,130,2,48,,False,51.25
True,True,False,False,False,False,False,True,False,True,False,False,False,2.0,540.0,1020.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,True,"[32.8134382, 34.9947277]",25.235,375.0,0,73,12,110,2,42,,False,47.248
True,True,True,False,False,True,False,True,True,True,False,True,True,1.0,660.0,960.0,660.0,960.0,600.0,870.0,-1.0,-1.0,False,"[32.8145676, 35.0008678]",18.306,338.5,1,99,0,119,1,37,מטבח ביתי,True,92.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,480.0,1320.0,480.0,1320.0,480.0,960.0,630.0,1020.0,True,"[32.8123217, 34.9950101]",29.451,203.0,0,68,11,106,4,46,גלידריות,False,49.092
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,630.0,1260.0,630.0,1260.0,660.0,1020.0,-1.0,-1.0,False,"[32.8123216, 34.9950101]",29.451,252.488,0,68,11,106,4,46,,,59.131
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,540.0,1080.0,540.0,1080.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8109023, 34.9982719]",48.78,120.5,0,69,10,134,3,49,חומוסייה,False,66.56
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,600.0,1140.0,600.0,1140.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8109732, 34.9989369]",31.981,135.0,0,88,12,130,3,46,חומוסייה,False,82.292
True,True,True,True,False,False,True,True,False,True,True,True,True,2.0,-1.0,-1.0,660.0,1260.0,660.0,1020.0,660.0,1260.0,True,"[32.8108111, 34.9976328]",18.53,380.667,0,67,8,132,2,49,בתי קפה,False,94.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,600.0,1440.0,600.0,1440.0,600.0,1440.0,600.0,1440.0,True,"[32.816074, 34.9960389]",6.685,332.353,0,80,1,158,1,44,,False,51.25
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8119959, 34.9946222]",29.451,203.0,0,68,7,105,4,51,,,51.25
True,True,True,False,False,False,True,True,False,True,False,False,True,2.0,660.0,1440.0,660.0,1440.0,660.0,1440.0,660.0,1440.0,True,"[32.8165907, 34.9994298]",0.497,330.657,0,102,12,160,4,36,,False,58.298
True,False,False,True,False,False,False,False,False,True,False,False,True,2.0,-1.0,-1.0,-1.0,-1.0,600.0,900.0,-1.0,-1.0,False,"[32.8165907, 34.9994298]",0.497,330.657,0,102,12,160,4,36,,False,73.06
True,False,True,True,True,True,True,True,True,True,False,False,True,2.0,1020.0,1380.0,1020.0,1380.0,660.0,960.0,-1.0,-1.0,False,"[32.8165907, 34.9994298]",0.497,330.657,0,102,12,160,4,36,,False,96.0
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8133951, 34.9939961]",29.117,278.868,0,75,6,101,1,43,,,52.498
True,True,False,False,False,False,False,False,False,True,False,False,True,2.0,660.0,1365.0,660.0,1365.0,660.0,1365.0,660.0,1365.0,True,"[32.811892, 34.9945641]",30.508,203.0,0,68,7,106,4,50,,False,88.734
True,False,False,False,False,False,False,False,False,False,False,False,True,1.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.811892, 34.9945641]",30.508,203.0,0,68,7,106,4,50,מסעדה רומנית,False,83.997
True,False,False,False,False,False,True,False,False,True,False,False,False,2.0,540.0,1320.0,540.0,1320.0,540.0,1320.0,-1.0,-1.0,True,"[32.8119621, 34.9944839]",30.508,203.0,0,68,7,104,4,49,מסעדת בשרים,False,80.534
True,False,False,False,False,False,True,True,False,True,True,False,False,1.0,660.0,1260.0,660.0,1260.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8048959, 35.001741]",48.579,252.731,3,63,3,48,4,41,,,89.506
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,540.0,1200.0,540.0,1200.0,480.0,780.0,-1.0,-1.0,False,"[32.8019563, 35.0003176]",26.99,884.0,3,70,1,10,1,46,,,52.498
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.802051, 35.0007296]",26.99,884.0,2,69,1,12,2,41,,,51.25
False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8049985, 35.0020453]",48.579,252.731,3,70,3,48,4,40,פיצריות,,62.246
True,False,True,True,False,False,True,True,False,True,False,False,False,2.0,720.0,1320.0,660.0,1320.0,720.0,1320.0,720.0,1320.0,True,"[32.8079345, 34.9993001]",32.747,194.038,1,48,4,85,0,46,,False,73.071
True,True,True,False,False,False,True,False,False,True,True,False,True,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8068177, 35.0012791]",50.36,142.406,3,80,2,67,5,43,,,89.929
True,False,False,False,False,False,False,True,False,True,True,False,True,1.0,600.0,1260.0,600.0,1260.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8062326, 35.0020751]",48.78,120.5,0,83,1,68,0,42,מסעדה מזרחית,True,89.992
True,True,False,False,False,False,False,False,False,True,False,False,True,1.0,540.0,1380.0,540.0,1380.0,540.0,1380.0,540.0,1380.0,True,"[32.8074874, 34.9946823]",48.47,316.6,0,26,3,36,3,38,מסעדה איטלקית,False,72.0
True,True,True,False,True,True,True,True,True,True,True,True,False,2.0,660.0,1380.0,660.0,1380.0,660.0,900.0,-1.0,-1.0,False,"[32.8073346, 34.9944139]",48.47,316.6,0,26,2,29,2,35,,False,71.095
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8086385, 34.9990209]",24.59,250.0,0,58,6,94,2,41,,,41.998
True,True,False,False,False,False,False,False,False,True,False,True,True,2.0,720.0,1320.0,720.0,1320.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8078884, 35.0009611]",48.78,120.5,0,63,11,86,7,47,,,53.743
True,False,False,False,True,False,False,True,False,True,False,False,False,2.0,420.0,900.0,420.0,900.0,420.0,720.0,-1.0,-1.0,False,"[32.8080386, 35.0008469]",48.78,120.5,0,62,10,85,6,45,סנדוויץ' בר,False,61.409
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8035305, 35.0028776]",81.66,130.0,0,67,1,20,0,41,,,72.025
True,False,True,False,False,False,True,True,False,True,False,False,False,2.0,660.0,1380.0,660.0,1380.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8038069, 35.0029504]",81.66,130.0,0,63,1,24,1,41,,,56.021
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,720.0,1350.0,720.0,1350.0,720.0,1350.0,720.0,1350.0,True,"[32.8091829, 34.9985299]",24.59,250.0,0,64,8,112,4,46,,False,51.25
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,600.0,1080.0,600.0,1080.0,600.0,840.0,-1.0,-1.0,False,"[32.8077695, 35.0019261]",50.228,135.0,0,79,7,82,6,42,קונדיטוריה ומאפיות,True,50.518
True,True,False,False,False,False,False,True,False,True,False,True,False,2.0,360.0,1020.0,360.0,1020.0,420.0,900.0,-1.0,-1.0,False,"[32.8089056, 35.0008735]",30.898,135.0,0,76,18,89,1,38,,False,54.983
True,False,False,False,False,False,False,True,False,False,False,False,False,2.0,540.0,1110.0,540.0,1110.0,540.0,1110.0,540.0,1110.0,True,"[32.8082054, 35.002049]",42.936,143.853,0,78,11,82,2,42,,False,97.117
True,True,True,True,True,False,False,True,True,True,True,False,True,1.0,-1.0,-1.0,630.0,1080.0,630.0,1080.0,630.0,1080.0,True,"[32.8080859, 35.0021953]",47.371,141.412,0,77,10,81,2,42,,False,92.0
True,False,False,True,False,False,True,True,False,True,True,False,True,2.0,-1.0,-1.0,720.0,1320.0,720.0,960.0,-1.0,-1.0,False,"[32.8083311, 35.0019594]",30.53,157.27,0,75,12,87,3,42,,,91.831
True,False,True,True,False,False,True,True,False,False,False,False,True,2.0,480.0,1140.0,480.0,1140.0,480.0,960.0,-1.0,-1.0,False,"[32.8096291, 34.9988997]",48.78,120.5,0,71,9,115,6,44,,,62.078
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,420.0,1560.0,420.0,1560.0,420.0,1560.0,420.0,1560.0,True,"[32.8095509, 34.9995229]",33.58,174.578,0,81,7,99,5,43,,False,57.4
True,False,True,True,True,True,True,True,False,True,False,False,True,2.0,-1.0,-1.0,720.0,1380.0,720.0,960.0,-1.0,-1.0,False,"[32.8088473, 35.0013638]",30.898,165.384,0,71,15,87,2,40,,False,90.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8095586, 34.9996425]",33.58,135.0,0,82,10,98,4,42,,,51.25
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.80979, 34.9988628]",34.055,193.555,0,73,8,119,6,46,,,57.072
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,660.0,1140.0,660.0,1140.0,660.0,840.0,-1.0,-1.0,False,"[32.8098111, 34.9988784]",48.78,120.5,0,72,8,119,6,45,,False,76.14
True,False,False,True,False,False,True,True,False,False,False,False,True,2.0,960.0,1380.0,960.0,1380.0,720.0,1020.0,-1.0,-1.0,False,"[32.8088109, 35.0017839]",30.898,165.384,0,68,15,87,2,38,,False,92.309
